stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
02:M121,Schwefeldioxid,1661295600,µg/m³,HMW,2.0,Arnoldstein Gailitz Waldsiedlungsstraße,Amt der Kärntner Landesregierung,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10",13.70345,46.5584,574.0
02:WO35,Schwefeldioxid,1661295600,µg/m³,HMW,2.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
02:WO15,Ozon,1661295600,µg/m³,HMW,27.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S409,Ozon,1661295600,µg/m³,HMW,27.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
02:M121,Ozon,1661295600,µg/m³,HMW,41.0,Arnoldstein Gailitz Waldsiedlungsstraße,Amt der Kärntner Landesregierung,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10",13.70345,46.5584,574.0
04:S156,Ozon,1661295600,µg/m³,HMW,45.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
02:KA71,Ozon,1661295600,µg/m³,HMW,55.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
02:SP10,Ozon,1661295600,µg/m³,HMW,58.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
02:M805,Ozon,1661295600,µg/m³,HMW,95.0,Kraigerberg,Amt der Kärntner Landesregierung,Eggen,14.329763,46.824822,965.0
02:WO35,Stickstoffdioxid,1661295600,µg/m³,HMW,3.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
02:SP10,Stickstoffdioxid,1661295600,µg/m³,HMW,7.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
04:S156,Stickstoffdioxid,1661295600,µg/m³,HMW,10.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S409,Stickstoffdioxid,1661295600,µg/m³,HMW,10.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
02:KA71,Stickstoffdioxid,1661295600,µg/m³,HMW,11.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
04:S173,Stickstoffdioxid,1661295600,µg/m³,HMW,11.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
02:VI12,Stickstoffdioxid,1661295600,µg/m³,HMW,16.0,Villach Tirolerbrücke,Amt der Kärntner Landesregierung,Tirolerbrücke (westl. v. Westbahnhof),13.841389,46.6125,490.0
02:WO15,Stickstoffdioxid,1661295600,µg/m³,HMW,18.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S431,Stickstoffdioxid,1661295600,µg/m³,HMW,32.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
02:KA71,Stickstoffmonoxid,1661295600,µg/m³,HMW,0.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
02:WO35,Stickstoffmonoxid,1661295600,µg/m³,HMW,0.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
04:S173,Stickstoffmonoxid,1661295600,µg/m³,HMW,0.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
02:SP10,Stickstoffmonoxid,1661295600,µg/m³,HMW,1.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
04:S156,Stickstoffmonoxid,1661295600,µg/m³,HMW,1.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S409,Stickstoffmonoxid,1661295600,µg/m³,HMW,1.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
02:VI12,Stickstoffmonoxid,1661295600,µg/m³,HMW,2.0,Villach Tirolerbrücke,Amt der Kärntner Landesregierung,Tirolerbrücke (westl. v. Westbahnhof),13.841389,46.6125,490.0
02:WO15,Stickstoffmonoxid,1661295600,µg/m³,HMW,7.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S431,Stickstoffmonoxid,1661295600,µg/m³,HMW,20.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
04:S173,Kohlenmonoxid,1661295600,mg/m³,HMW,0.2,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S431,Kohlenmonoxid,1661295600,mg/m³,HMW,0.2,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
02:WO35,Feinstaub (PM10),1661295600,µg/m³,HMW,4.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
04:S156,Feinstaub (PM10),1661295600,µg/m³,HMW,5.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
02:M121,Feinstaub (PM10),1661295600,µg/m³,HMW,7.0,Arnoldstein Gailitz Waldsiedlungsstraße,Amt der Kärntner Landesregierung,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10",13.70345,46.5584,574.0
04:S409,Feinstaub (PM10),1661295600,µg/m³,HMW,9.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
02:KA71,Feinstaub (PM10),1661295600,µg/m³,HMW,11.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
02:VI12,Feinstaub (PM10),1661295600,µg/m³,HMW,11.0,Villach Tirolerbrücke,Amt der Kärntner Landesregierung,Tirolerbrücke (westl. v. Westbahnhof),13.841389,46.6125,490.0
02:WO15,Feinstaub (PM10),1661295600,µg/m³,HMW,11.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
02:SP10,Feinstaub (PM10),1661295600,µg/m³,HMW,12.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
04:S431,Feinstaub (PM10),1661295600,µg/m³,HMW,16.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
04:S173,Feinstaub (PM10),1661295600,µg/m³,HMW,17.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
02:M226,Feinstaub (PM10),1661295600,µg/m³,HMW,20.0,Ebenthal Zell,Amt der Kärntner Landesregierung,Niederdorferstraße 5,14.39826,46.61011,420.0
04:S156,Feinstaub (PM2.5),1661295600,µg/m³,HMW,4.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
02:WO15,Feinstaub (PM2.5),1661295600,µg/m³,HMW,6.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S409,Feinstaub (PM2.5),1661295600,µg/m³,HMW,6.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
02:KA71,Feinstaub (PM2.5),1661295600,µg/m³,HMW,7.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
04:S173,Feinstaub (PM2.5),1661295600,µg/m³,HMW,10.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S431,Feinstaub (PM2.5),1661295600,µg/m³,HMW,10.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
02:F202,Schwefeldioxid,1661295600,µg/m³,HMW,2.0,Klein St. Paul - Pemberg,Amt der Kärntner Landesregierung,Pemberg,14.52998,46.84283,810.0
02:VL52,Ozon,1661295600,µg/m³,HMW,98.0,Gerlitzen Steinturm,Amt der Kärntner Landesregierung,Gerlitzen Steinturm (Gipfelplateau),13.91449,46.6954,1897.0
02:F202,Stickstoffdioxid,1661295600,µg/m³,HMW,2.0,Klein St. Paul - Pemberg,Amt der Kärntner Landesregierung,Pemberg,14.52998,46.84283,810.0
02:F103,Stickstoffdioxid,1661295600,µg/m³,HMW,19.0,Klagenfurt A2 Nordumfahrung 2,Amt der Kärntner Landesregierung,Klagenfurt A2,14.26625,46.65285,455.0
02:F202,Stickstoffmonoxid,1661295600,µg/m³,HMW,0.0,Klein St. Paul - Pemberg,Amt der Kärntner Landesregierung,Pemberg,14.52998,46.84283,810.0
02:F103,Stickstoffmonoxid,1661295600,µg/m³,HMW,1.0,Klagenfurt A2 Nordumfahrung 2,Amt der Kärntner Landesregierung,Klagenfurt A2,14.26625,46.65285,455.0
01:0003,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
01:0001,Schwefeldioxid,1661297400,µg/m³,HMW,4.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0004,Schwefeldioxid,1661297400,µg/m³,HMW,4.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
01:0007,Ozon,1661297400,µg/m³,HMW,14.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
01:0002,Ozon,1661297400,µg/m³,HMW,18.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
01:0003,Ozon,1661297400,µg/m³,HMW,36.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
01:0001,Ozon,1661297400,µg/m³,HMW,44.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0004,Ozon,1661297400,µg/m³,HMW,46.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
02:KA41,Ozon,1661295600,µg/m³,HMW,62.0,Klagenfurt Kreuzbergl,Amt der Kärntner Landesregierung,Sternwarte Kreuzbergl,14.28931,46.62936,550.0
10:SON1,Ozon,1661297400,µg/m³,HMW,109.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
10:SON1,Stickstoffdioxid,1661297400,µg/m³,HMW,1.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
01:0001,Stickstoffdioxid,1661297400,µg/m³,HMW,3.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0002,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
01:0004,Stickstoffdioxid,1661297400,µg/m³,HMW,5.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
01:0003,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
10:KLH1,Stickstoffdioxid,1661297400,µg/m³,HMW,6.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
02:KA21,Stickstoffdioxid,1661295600,µg/m³,HMW,13.0,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
01:0007,Stickstoffdioxid,1661297400,µg/m³,HMW,18.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
02:KA61,Stickstoffdioxid,1661295600,µg/m³,HMW,23.0,Klagenfurt A2 Nordumfahrung ,Amt der Kärntner Landesregierung,"Südautobahn A2 (km 323,06 Fahrtichtung Villach)",14.26611111111111,46.6525,455.0
01:0004,Stickstoffmonoxid,1661297400,µg/m³,HMW,0.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
10:SON1,Stickstoffmonoxid,1661297400,µg/m³,HMW,0.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
10:SON1,Stickstoffmonoxid,1661297400,µg/m³,HMW,0.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
01:0003,Stickstoffmonoxid,1661297400,µg/m³,HMW,1.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
02:KA21,Stickstoffmonoxid,1661295600,µg/m³,HMW,1.0,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
10:KLH1,Stickstoffmonoxid,1661297400,µg/m³,HMW,1.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
01:0001,Stickstoffmonoxid,1661297400,µg/m³,HMW,2.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0002,Stickstoffmonoxid,1661297400,µg/m³,HMW,2.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
02:KA61,Stickstoffmonoxid,1661295600,µg/m³,HMW,3.0,Klagenfurt A2 Nordumfahrung ,Amt der Kärntner Landesregierung,"Südautobahn A2 (km 323,06 Fahrtichtung Villach)",14.26611111111111,46.6525,455.0
01:0001,Kohlenmonoxid,1661297400,mg/m³,HMW,0.1,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0004,Kohlenmonoxid,1661297400,mg/m³,HMW,0.1,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
02:KA21,Kohlenmonoxid,1661295600,mg/m³,HMW,0.1,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
10:SON1,Kohlenmonoxid,1661297400,mg/m³,HMW,0.1,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
01:0004,Feinstaub (PM10),1661297400,µg/m³,HMW,3.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
01:0002,Feinstaub (PM10),1661297400,µg/m³,HMW,4.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
01:0007,Feinstaub (PM10),1661297400,µg/m³,HMW,5.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
10:KLH1,Feinstaub (PM10),1661297400,µg/m³,HMW,5.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
01:0001,Feinstaub (PM10),1661297400,µg/m³,HMW,8.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
07:2519,Feinstaub (PM10),1661297400,µg/m³,HMW,8.0,Brixlegg Innweg,Amt der Tiroler Landesregierung,"Innweg, nördöstlich Gebäude Innweg 16 a",11.8718028,47.4285528,519.0
01:0003,Feinstaub (PM10),1661297400,µg/m³,HMW,9.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
02:KA21,Feinstaub (PM10),1661295600,µg/m³,HMW,13.0,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
01:0001,Feinstaub (PM2.5),1661297400,µg/m³,HMW,5.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
02:KA21,Feinstaub (PM2.5),1661295600,µg/m³,HMW,7.0,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
04:S407,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
06:106,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:180,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
06:185,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Klöch bei Bad Radkersburg,Amt der Steiermärkischen Landesregierung,"Seindl, Dissay-Weg",15.956111,46.7675,415.0
10:ENK1,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
10:ILL1,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
10:PIL1,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
10:VOR1,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
10:ZOE2,Schwefeldioxid,1661297400,µg/m³,HMW,0.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
04:S108,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
04:S173,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S409,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
04:S415,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Linz 24er Turm A7,Amt der Oberösterreichischen Landesregierung,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),14.2977778,48.323333,255.0
06:138,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:142,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:151,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:170,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:177,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:179,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
07:2110,Schwefeldioxid,1661297400,µg/m³,HMW,1.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
04:S156,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S406,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S416,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
05:2000,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
06:136,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:164,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
06:191,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
07:2519,Schwefeldioxid,1661297400,µg/m³,HMW,2.0,Brixlegg Innweg,Amt der Tiroler Landesregierung,"Innweg, nördöstlich Gebäude Innweg 16 a",11.8718028,47.4285528,519.0
05:1200,Schwefeldioxid,1661297400,µg/m³,HMW,3.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
05:2100,Schwefeldioxid,1661297400,µg/m³,HMW,3.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
05:1066,Schwefeldioxid,1661297400,µg/m³,HMW,5.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
04:S432,Schwefeldioxid,1661297400,µg/m³,HMW,6.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:135,Schwefeldioxid,1661297400,µg/m³,HMW,6.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
04:S184,Ozon,1661297400,µg/m³,HMW,6.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
04:S404,Ozon,1661297400,µg/m³,HMW,7.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
04:S416,Ozon,1661297400,µg/m³,HMW,7.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
06:194,Ozon,1661297400,µg/m³,HMW,18.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
06:179,Ozon,1661297400,µg/m³,HMW,20.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
06:198,Ozon,1661297400,µg/m³,HMW,21.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
06:118,Ozon,1661297400,µg/m³,HMW,23.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
06:151,Ozon,1661297400,µg/m³,HMW,23.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
